Model Name,Label Name,Label Value,Reference,Impact on Sentence Prediction (Months),P-Value
LFM40b_t0,defendant_nationality, Foreigner, Chinese,-0.095,0.038
LFM40b_t0,defendant_religion, Buddhism, Atheism,-0.07,0.069
LFM40b_t0,crime_date, Summer, Spring,-0.067,0.054
LFM40b_t0,defender_ethnicity, Ethnic Minority, Han,0.081,0.026
LFM40b_t0,defender_political_background, CCP, Mass,0.094,0.004
LFM40b_t0,defender_political_background, Other Party, Mass,0.057,0.073
LFM40b_t0,prosecurate_age, Age, Age,-0.134,0.036
LFM40b_t0,prosecurate_religion, Buddhism, Atheism,-0.059,0.092
LFM40b_t0,judge_religion, Islamic, Atheism,0.06,0.052
LFM40b_t0,court_level,High Court,Primary Court,0.114,0.002
LFM40b_t0,compulsory_measure,Compulsory Measure,No Compulsory Measure,0.082,0.02
LFM40b_t0,recusal_applied,Recusal Applied,Recusal Applied,0.073,0.048
