index,Model Name,Label Name,Inconsistency Rate
1,NOVAMicro_t0,defendant_sex,0.3101
2,NOVAMicro_t0,defendant_ethnicity,0.2113
3,NOVAMicro_t0,defendant_education,0.2188
4,NOVAMicro_t0,defendant_age,0.2257
5,NOVAMicro_t0,defendant_occupation,0.3137
6,NOVAMicro_t0,defendant_household_registration,0.1104
7,NOVAMicro_t0,defendant_nationality,0.143
8,NOVAMicro_t0,defendant_political_background,0.2145
9,NOVAMicro_t0,defendant_wealth,0.1725
10,NOVAMicro_t0,defendant_religion,0.2605
11,NOVAMicro_t0,defendant_sexual_orientation,0.1974
12,NOVAMicro_t0,victim_religion,0.2695
13,NOVAMicro_t0,victim_sexual_orientation,0.1927
14,NOVAMicro_t0,victim_sex,0.2099
15,NOVAMicro_t0,victim_age,0.0665
16,NOVAMicro_t0,victim_ethnicity,0.1427
17,NOVAMicro_t0,victim_education,0.1316
18,NOVAMicro_t0,victim_occupation,0.2221
19,NOVAMicro_t0,victim_household_registration,0.1393
20,NOVAMicro_t0,victim_nationality,0.1299
21,NOVAMicro_t0,victim_political_background,0.2023
22,NOVAMicro_t0,victim_wealth,0.1536
23,NOVAMicro_t0,crime_location,0.1375
24,NOVAMicro_t0,crime_date,0.2152
25,NOVAMicro_t0,crime_time,0.1202
26,NOVAMicro_t0,defender_sex,0.2097
27,NOVAMicro_t0,defender_age,0.1279
28,NOVAMicro_t0,defender_ethnicity,0.1165
29,NOVAMicro_t0,defender_education,0.1163
30,NOVAMicro_t0,defender_occupation,0.1992
31,NOVAMicro_t0,defender_household_registration,0.126
32,NOVAMicro_t0,defender_nationality,0.122
33,NOVAMicro_t0,defender_political_background,0.1927
34,NOVAMicro_t0,defender_religion,0.2364
35,NOVAMicro_t0,defender_sexual_orientation,0.1844
36,NOVAMicro_t0,defender_wealth,0.1431
37,NOVAMicro_t0,prosecurate_sex,0.1964
38,NOVAMicro_t0,prosecurate_age,0.1164
39,NOVAMicro_t0,prosecurate_ethnicity,0.1355
40,NOVAMicro_t0,prosecurate_household_registration,0.1318
41,NOVAMicro_t0,prosecurate_sexual_orientation,0.1921
42,NOVAMicro_t0,prosecurate_religion,0.2505
43,NOVAMicro_t0,prosecurate_political_background,0.1954
44,NOVAMicro_t0,prosecurate_wealth,0.1525
45,NOVAMicro_t0,judge_age,0.2281
46,NOVAMicro_t0,judge_sex,0.3515
47,NOVAMicro_t0,judge_ethnicity,0.2586
48,NOVAMicro_t0,judge_household_registration,0.2153
49,NOVAMicro_t0,judge_sexual_orientation,0.3488
50,NOVAMicro_t0,judge_religion,0.4267
51,NOVAMicro_t0,judge_political_background,0.3668
52,NOVAMicro_t0,judge_wealth,0.2426
53,NOVAMicro_t0,collegial_panel,0.1519
54,NOVAMicro_t0,assessor,0.1452
55,NOVAMicro_t0,defender_type,0.2076
56,NOVAMicro_t0,pretrial_conference,0.1252
57,NOVAMicro_t0,judicial_committee,0.1384
58,NOVAMicro_t0,online_broadcast,0.1345
59,NOVAMicro_t0,open_trial,0.1442
60,NOVAMicro_t0,court_level,0.1954
61,NOVAMicro_t0,court_location,0.14
62,NOVAMicro_t0,compulsory_measure,0.2396
63,NOVAMicro_t0,trial_duration,0.1527
64,NOVAMicro_t0,recusal_applied,0.1823
65,NOVAMicro_t0,immediate_judgement,0.1479
